id,Movie_Name,Plot
56515,Fantômas: Le faux magistrat,"Fantômas has been arrested and is jailed in Brussels, but inspector Juve wants him arrested and sentenced for all his crimes in France. Thus Juve settles Fantômas' escape so he can be traced to his gang's, in Saint-Calais - France, where apaches Paulet and Ribonard have just robbed the diamonds of the broke Marquis de Tergall. On his way Fantômas kills justice Pradier and decides to go under this disguise when he finds that Pradier had just been appointed to Saint-Calais' court.::viktor-18 <viktor_p@mail.com>"
186585,Last of the Wild Horses,A cowboy must clear himself of a murder he did not commit.::Buxx Banner buxx572@aol.com
192544,Naked Gun,"Don Pablo Salazar steals a fortune in jewels from an Indian tribe and an Aztec medicine man puts a curse on the jewels until they are returned. Years later an American insurance man, Breen Mathews (Willard Parker) promises to deliver the Salazar fortune to the rightful heir after Luis Salazar, son of Don Pablo, is killed. Breen heads for Topaz, where he hopes to find the surviving heir, Teresa. He finds instead, Louisa, daughter of Teresa, and is forced to fight a crooked group of townspeople, who are after the Salazar fortune, cursed or otherwise. Included in the group are Judge Cole (Billy House), known as ""the Hanging Judge"" and Barnum (Barton MacLane), local saloon owner. After defeating all the crooks, Breen is told by Louisa that she, the last of the Salazars, is going to return the treasure to its rightful owners, and lift the curse.::Les Adams <longhorn1939@suddenlink.net>"
93116,Valet Girls,A young girl who aspires to a singing career gets herself and her best friend a job as valet parking girls at a Malibu party in order to meet people who can help them achieve their dreams.::frankfob2@yahoo.com
107625,The Proud Ones,"Marshal Cass Silver has to deal with his old nemesis, a corrupt gambler, and his hired guns come to town as well as recurring bouts of blindness.::duke1029@aol.com"
13351,Scooby-Doo in Arabian Nights,"Scooby and Shaggy tell an Arabic Caliph two stories, the first about Aliyah-din, a young girl aided by two genies played Yogi and Boo-Boo and the second about Sinbad the Sailor played by Magilla Gorilla.::Hailey-7"
32033,Pulse,Two groups of people discover evidence that suggests spirits may be trying to invade the human world through the Internet.::Benjamin Rothrock
83132,St. Louis Blues,"Will Handy grows up in Memphis with his preacher father and his Aunt Hagar. His father intends for him to use his musical gifts only in church, but he can't stay away from the music of the streets and workers. After he writes a theme song for a local politician, Gogo, a speakeasy singer, convinces Will to be her accompanist. Will is estranged from his father for many years while he writes and publishes many blues songs. At last the family is reunited when Gogo brings them to New York to see Will's music played by a symphony orchestra.::Lisa Grable <grable@unity.ncsu.edu>"
23614,The Heavenly Kid,"A hip guardian angel named Bobby Fantana, who died in a car race in the 60s, reluctantly agrees to watch over a lonely 80s high schooler who needs guidance on how to become cool."
201765,Tres bodas de más,"Ruth is a young researcher in a college. She was asking for three of her ex's weddings. Along the way she is trying to find her soulmate and for a companion to every wedding, she enlists the help of her new fellow assistant.::John Ortiz"
110553,Austin High,"In this hilarious and sexy stoner adventure, the blazed students and faculty of Austin's Ladybird High attempt to shake off their slacker demons to stand up for their lifestyle and the eccentric city they love.::Anonymous"
134463,"L'Arbre, le maire et la médiathèque","In 1992, the socialist mayor of a little French town with the help of his contacts in Paris get the money to build a multimedia house. But the socialist party lose his majority in the election. But... But... Well everything would have been all right without those seven coincidences.::Jean-Marie Berthiaume <jiembe@videotron.ca>"
244260,Little Accidents,"In a small American town still living in the shadow of a terrible coal mine accident, the disappearance of a teenage boy draws together a surviving miner, the lonely wife of a mine executive, and a local boy in a web of secrets.::Anonymous"
186729,Attila Marcel,"Paul is a sweet man-child, raised - and smothered - by his two eccentric aunts in Paris since the death of his parents when he was a toddler. Now thirty-three, he still does not speak. (He does express himself through colorful suits that would challenge any Wes Anderson character in nerd chic.) Paul's aunts have only one dream for him: to win piano competitions. Although Paul practices dutifully, he remains unfulfilled until he submits to the interventions of his upstairs neighbor. Suitably named after the novelist, Madame Proust offers Paul a concoction that unlocks repressed memories from his childhood and awakens the most delightful of fantasies.::Jiilo_Kim"
308160,Jönssonligan - Den perfekta stöten,Charles Ingvar Jönsson gathers three criminals to take vengeance upon the people who killed his uncle.::DynamitLarry
22192,Jönssonligan dyker upp igen,"Criminal trio strike at furniture store, discover a secret network for shipping computers to the Soviet Union.::Mattias Thuresson"
87204,Alla älskar Alice,"A dramatic love story of a man, two women and three children. When love suddenly explodes in these people's lives it creates a pressure wave that changes the lives of everyone. Johan is married with Lotta and has two children, when Johan and his colleague Anna falls in love with one another. A love that causes anger, hate, joy and eventually new possibilities.::Ulf Kjell Gür"
30583,Nils Karlsson Pyssling,"7-year-old Bertil's parents are at work and Bertil are home alone and bored. He is the only child in the family since his sister Martha died of an illness. But everything changes when he meets little Nils Karlsson Pyssling and they become friends. Nisse who lives in the basement in a room he rents from the rat Tjofsan,wich is cruel.::Robin G"
171427,Studentfesten,1994. Three overage students go on a wild ride while crashing graduation parties.::Dudette
21842,Livet är en schlager,"Mona Bergström is a sweet Melodifestivalen-obsessed woman in her 30's. She is married to an unemployed man and they have 4 daughters, all named after her favorite Swedish Melodifestivalen popstars. Her sister is a trans woman with AIDS self-titled ""Candy"". Mona works on a retirement home for disabled people, where she is responsible for taking care of a young man named David who suffers a cerebral palsy that forces him into a wheelchair. Mona holds a big place in Davids heart, and vice versa. David wants to have a normal job despite his handicap, therefore he works making music on his computer, and his goal is to create a song and send it to ""The Cardigans"", a famous Swedish band. Mona decides to write the lyrics and sing the demo. She is convinced that the song is great and her family should hear it, but David doesn't want until it's perfect. Mona grabs the CD anyway and shows it to her family. Her sister loves it and urges her to send it to the Melodifestivalen, the most important Swedish song contest. Her life will change drastically when the song is selected for the show and she becomes a famous person overnight.::Opera_of_Death"
57548,Lilla Jönssonligan på styva linan,"It is summer holidays in the late 1950s and a fun fair comes to Wall-Entuna. All children obviously want to go there including Lilla Jönssonligan. Sickan then obviously has a plan for how to get hold of hundreds of ""free tickets""."
